150,0,1,95147,
150,1,150,556800,
150,2,11175,34134,
150,3,551300,70400,
150,4,20260275,59733,
150,5,591600030,77653,
150,6,14297000725,111787,
150,7,294109729200,106667,
150,8,5257211409450,213760,
150,9,82947113349100,192000,
150,10,1169554298222310,151040,
150,11,14885236522829400,125440,
150,12,172420656389440550,186880,
150,13,1830311583210984300,210774,
150,14,17910906207136060650,178347,
150,15,162392216278033616560,210773,
150,16,1370184324845908639725,346880,
150,17,10800276442903044571950,194987,
150,18,79802042605894718226075,220587,
150,19,554414190735689621360100,171947,
150,20,3631412949318767019908655,180480,
150,21,22480175400544748218482150,190293,
150,22,131815573939557841826554425,221440,
150,23,733582324533191467556476800,222720,
150,24,3881873133988138182486356400,256853,
150,25,19564640595300216439731236256,293547,
150,26,94060772092789502114092482000,225706,
150,27,431982805166885120820276584000,243627,
150,28,1897638751268816780746214994000,243627,
150,29,7983169919130884387966835492000,127147,
150,30,32198785340494567031466236484400,217600,
150,31,124640459382559614315353173488000,222720,
150,32,463506708328893565735219613908500,299947,
150,33,1657387623721498204750179225491000,219733,
150,34,5703363293394567351640322628895500,171094,
150,35,18902575486679137508293640712910800,189867,
150,36,60383227249113911484826907832909500,217600,
150,37,186045619091864484034331553863559000,121600,
150,38,553240919931070702523143831225846500,114774,
150,39,1588794436725126120066464335828072000,51200,
150,40,4408904561912224983184438531922899800,42666,
150,41,11828768336837676784153371671012658000,41387,
150,42,30698470207507304035064702670009041000,43946,
150,43,77103134474669507808999718333976196000,43093,
150,44,187500804290673575808249315039442113000,44800,
150,45,441668561218031089681653942092908088400,52053,
150,46,1008156498432462269925514433038159767000,87040,
150,47,2230814379510129278133053213531247144000,77226,
150,48,4786955856032152409327176687369134496500,89173,
150,49,9964683618679174403089224941054116707000,75520,
150,50,20128660909731932294240234380929315748140,88320,
150,51,39467962568101828027922028197900619114000,83627,
150,52,75140928735424634130082322915233871005500,100266,
150,53,138939830491917248014114483880998478463000,94293,
150,54,249577102920666167729057498823275044646500,109654,
150,55,435625488734253674581627634309716441564800,96000,
150,56,739007525531323197950975451061126106226000,94720,
150,57,1218714164911304922936696357890278140092000,95146,
150,58,1954145126495713066088151056617170121182000,139094,
150,59,3047141553179755967459489783199655104216000,107520,
150,60,4621498022322629883980226171186143574727600,114773,
150,61,6818603639492404746856071400110703634844000,101974,
150,62,9787995547013290685003070235642784250018000,110080,
150,63,13672120764082056829845558424389920857168000,103680,
150,64,18585539163674046003071305983155048665212750,105386,
150,65,24590097970399507019448189454635910541666100,126720,
150,66,31669065567938759040198425812788672667297250,117334,
150,67,39704500115027697901144295048869380657507000,101120,
150,68,48462845728636748908749654250825861684898250,96000,
150,69,57593526807945121891557560124169864611038500,96000,
150,70,66643938163479355331659462429396557621344550,95574,
150,71,75091761310962653894827563300728515629684000,101120,
150,72,82392349216195134134602465288299343538125500,117333,
150,73,88035660806345485787657428664210257479093000,97707,
150,74,91604674082278410887157054150597159809326500,81920,
150,75,92826069736708789698985814872605121940117520,82347,
150,76,91604674082278410887157054150597159809326500,95147,
150,77,88035660806345485787657428664210257479093000,76373,
150,78,82392349216195134134602465288299343538125500,81066,
150,79,75091761310962653894827563300728515629684000,80640,
150,80,66643938163479355331659462429396557621344550,71254,
150,81,57593526807945121891557560124169864611038500,69547,
150,82,48462845728636748908749654250825861684898250,74240,
150,83,39704500115027697901144295048869380657507000,67840,
150,84,31669065567938759040198425812788672667297250,71253,
150,85,24590097970399507019448189454635910541666100,67414,
150,86,18585539163674046003071305983155048665212750,64853,
150,87,13672120764082056829845558424389920857168000,64427,
150,88,9787995547013290685003070235642784250018000,63573,
150,89,6818603639492404746856071400110703634844000,64426,
150,90,4621498022322629883980226171186143574727600,61867,
150,91,3047141553179755967459489783199655104216000,60160,
150,92,1954145126495713066088151056617170121182000,65707,
150,93,1218714164911304922936696357890278140092000,54613,
150,94,739007525531323197950975451061126106226000,57173,
150,95,435625488734253674581627634309716441564800,56320,
150,96,249577102920666167729057498823275044646500,58026,
150,97,138939830491917248014114483880998478463000,55040,
150,98,75140928735424634130082322915233871005500,55040,
150,99,39467962568101828027922028197900619114000,52907,
150,100,20128660909731932294240234380929315748140,48214,
150,101,9964683618679174403089224941054116707000,6023680,
150,102,4786955856032152409327176687369134496500,98986,
150,103,2230814379510129278133053213531247144000,60160,
150,104,1008156498432462269925514433038159767000,52907,
150,105,441668561218031089681653942092908088400,50347,
150,106,187500804290673575808249315039442113000,46934,
150,107,77103134474669507808999718333976196000,43520,
150,108,30698470207507304035064702670009041000,42240,
150,109,11828768336837676784153371671012658000,39253,
150,110,4408904561912224983184438531922899800,40960,
150,111,1588794436725126120066464335828072000,40107,
150,112,553240919931070702523143831225846500,42240,
150,113,186045619091864484034331553863559000,38827,
150,114,60383227249113911484826907832909500,36693,
150,115,18902575486679137508293640712910800,37547,
150,116,5703363293394567351640322628895500,31147,
150,117,1657387623721498204750179225491000,29867,
150,118,463506708328893565735219613908500,33280,
150,119,124640459382559614315353173488000,32853,
150,120,32198785340494567031466236484400,36694,
150,121,7983169919130884387966835492000,27307,
150,122,1897638751268816780746214994000,47360,
150,123,431982805166885120820276584000,24320,
150,124,94060772092789502114092482000,25600,
150,125,19564640595300216439731236256,36693,
150,126,3881873133988138182486356400,23466,
150,127,733582324533191467556476800,22614,
150,128,131815573939557841826554425,27306,
150,129,22480175400544748218482150,20054,
150,130,3631412949318767019908655,31573,
150,131,554414190735689621360100,17493,
150,132,79802042605894718226075,17067,
150,133,10800276442903044571950,16214,
150,134,1370184324845908639725,20053,
150,135,162392216278033616560,32853,
150,136,17910906207136060650,11520,
150,137,1830311583210984300,13227,
150,138,172420656389440550,12374,
150,139,14885236522829400,12373,
150,140,1169554298222310,11093,
150,141,82947113349100,8533,
150,142,5257211409450,5547,
150,143,294109729200,6400,
150,144,14297000725,6400,
150,145,591600030,3840,
150,146,20260275,4267,
150,147,551300,2560,
150,148,11175,4267,
150,149,150,1280,
150,150,1,854,
Promedio de los tiempos de ejecución(Recursivo): 131945 nanosegundos
