50,0,1,773120,
50,1,50,218453,
50,2,1225,182613,
50,3,19600,224427,
50,4,230300,141653,
50,5,2118760,136534,
50,6,15890700,211200,
50,7,99884400,98987,
50,8,536878650,101120,
50,9,2505433700,96427,
50,10,10272278170,103253,
50,11,37353738800,96000,
50,12,121399651100,96000,
50,13,354860518600,103253,
50,14,937845656300,104960,
50,15,2250829575120,84480,
50,16,4923689695575,78507,
50,17,9847379391150,80640,
50,18,18053528883775,107520,
50,19,30405943383200,78080,
50,20,47129212243960,82346,
50,21,67327446062800,71253,
50,22,88749815264600,69120,
50,23,108043253365600,68267,
50,24,121548660036300,122027,
50,25,126410606437752,112213,
50,26,121548660036300,91306,
50,27,108043253365600,101120,
50,28,88749815264600,98560,
50,29,67327446062800,79360,
50,30,47129212243960,88320,
50,31,30405943383200,49494,
50,32,18053528883775,45653,
50,33,9847379391150,43093,
50,34,4923689695575,47786,
50,35,2250829575120,40107,
50,36,937845656300,38400,
50,37,354860518600,42667,
50,38,121399651100,37120,
50,39,37353738800,32854,
50,40,10272278170,43520,
50,41,2505433700,48213,
50,42,536878650,44374,
50,43,99884400,35414,
50,44,15890700,40533,
50,45,2118760,34560,
50,46,230300,35413,
50,47,19600,32854,
50,48,1225,34560,
50,49,50,53760,
50,50,1,23467,
Promedio de los tiempos de ejecución(Iterativo): 98099 nanosegundos
