30,0,1,153173,
30,1,30,457814,
30,2,435,20906,
30,3,4060,26453,
30,4,27405,21333,
30,5,142506,46080,
30,6,593775,36694,
30,7,2035800,27734,
30,8,5852925,30293,
30,9,14307150,38400,
30,10,30045015,42667,
30,11,54627300,68266,
30,12,86493225,83626,
30,13,119759850,49920,
30,14,145422675,50346,
30,15,155117520,72533,
30,16,145422675,104533,
30,17,119759850,49920,
30,18,86493225,40960,
30,19,54627300,35414,
30,20,30045015,63573,
30,21,14307150,34133,
30,22,5852925,30720,
30,23,2035800,26453,
30,24,593775,20480,
30,25,142506,19200,
30,26,27405,21333,
30,27,4060,36267,
30,28,435,12800,
30,29,30,6827,
30,30,1,2133,
Promedio de los tiempos de ejecución(Iterativo): 57699 nanosegundos
