150,0,1,25600,
150,1,150,50347,
150,2,11175,11520,
150,3,551300,46080,
150,4,20260275,5973,
150,5,591600030,7253,
150,6,14297000725,20906,
150,7,294109729200,16640,
150,8,5257211409450,8107,
150,9,82947113349100,8533,
150,10,1169554298222310,9813,
150,11,14885236522829400,9813,
150,12,172420656389440550,10240,
150,13,1830311583210984300,14080,
150,14,17910906207136060650,11947,
150,15,162392216278033616560,23040,
150,16,1370184324845908639725,13653,
150,17,10800276442903044571950,17493,
150,18,79802042605894718226075,17494,
150,19,554414190735689621360100,18774,
150,20,3631412949318767019908655,52907,
150,21,22480175400544748218482150,946773,
150,22,131815573939557841826554425,699306,
150,23,733582324533191467556476800,33707,
150,24,3881873133988138182486356400,24747,
150,25,19564640595300216439731236256,20053,
150,26,94060772092789502114092482000,23467,
150,27,431982805166885120820276584000,378454,
150,28,1897638751268816780746214994000,24747,
150,29,7983169919130884387966835492000,24320,
150,30,32198785340494567031466236484400,31573,
150,31,124640459382559614315353173488000,27733,
150,32,463506708328893565735219613908500,26453,
150,33,1657387623721498204750179225491000,26026,
150,34,5703363293394567351640322628895500,24747,
150,35,18902575486679137508293640712910800,27734,
150,36,60383227249113911484826907832909500,27733,
150,37,186045619091864484034331553863559000,29440,
150,38,553240919931070702523143831225846500,31574,
150,39,1588794436725126120066464335828072000,29867,
150,40,4408904561912224983184438531922899800,30720,
150,41,11828768336837676784153371671012658000,32853,
150,42,30698470207507304035064702670009041000,34987,
150,43,77103134474669507808999718333976196000,34560,
150,44,187500804290673575808249315039442113000,36266,
150,45,441668561218031089681653942092908088400,46080,
150,46,1008156498432462269925514433038159767000,36266,
150,47,2230814379510129278133053213531247144000,37973,
150,48,4786955856032152409327176687369134496500,39254,
150,49,9964683618679174403089224941054116707000,41387,
150,50,20128660909731932294240234380929315748140,43947,
150,51,39467962568101828027922028197900619114000,38827,
150,52,75140928735424634130082322915233871005500,43520,
150,53,138939830491917248014114483880998478463000,47360,
150,54,249577102920666167729057498823275044646500,51627,
150,55,435625488734253674581627634309716441564800,46507,
150,56,739007525531323197950975451061126106226000,44800,
150,57,1218714164911304922936696357890278140092000,44373,
150,58,1954145126495713066088151056617170121182000,45653,
150,59,3047141553179755967459489783199655104216000,49920,
150,60,4621498022322629883980226171186143574727600,45653,
150,61,6818603639492404746856071400110703634844000,48213,
150,62,9787995547013290685003070235642784250018000,50346,
150,63,13672120764082056829845558424389920857168000,51200,
150,64,18585539163674046003071305983155048665212750,90453,
150,65,24590097970399507019448189454635910541666100,54614,
150,66,31669065567938759040198425812788672667297250,55040,
150,67,39704500115027697901144295048869380657507000,59307,
150,68,48462845728636748908749654250825861684898250,69974,
150,69,57593526807945121891557560124169864611038500,57173,
150,70,66643938163479355331659462429396557621344550,57600,
150,71,75091761310962653894827563300728515629684000,56747,
150,72,82392349216195134134602465288299343538125500,56747,
150,73,88035660806345485787657428664210257479093000,61866,
150,74,91604674082278410887157054150597159809326500,58880,
150,75,92826069736708789698985814872605121940117520,64000,
150,76,91604674082278410887157054150597159809326500,81920,
150,77,88035660806345485787657428664210257479093000,61867,
150,78,82392349216195134134602465288299343538125500,63574,
150,79,75091761310962653894827563300728515629684000,62293,
150,80,66643938163479355331659462429396557621344550,61013,
150,81,57593526807945121891557560124169864611038500,59307,
150,82,48462845728636748908749654250825861684898250,56320,
150,83,39704500115027697901144295048869380657507000,58027,
150,84,31669065567938759040198425812788672667297250,54187,
150,85,24590097970399507019448189454635910541666100,55040,
150,86,18585539163674046003071305983155048665212750,413014,
150,87,13672120764082056829845558424389920857168000,55467,
150,88,9787995547013290685003070235642784250018000,61867,
150,89,6818603639492404746856071400110703634844000,47786,
150,90,4621498022322629883980226171186143574727600,49920,
150,91,3047141553179755967459489783199655104216000,52054,
150,92,1954145126495713066088151056617170121182000,49920,
150,93,1218714164911304922936696357890278140092000,47787,
150,94,739007525531323197950975451061126106226000,47360,
150,95,435625488734253674581627634309716441564800,54614,
150,96,249577102920666167729057498823275044646500,46933,
150,97,138939830491917248014114483880998478463000,49493,
150,98,75140928735424634130082322915233871005500,46933,
150,99,39467962568101828027922028197900619114000,46507,
150,100,20128660909731932294240234380929315748140,44373,
150,101,9964683618679174403089224941054116707000,43947,
150,102,4786955856032152409327176687369134496500,38827,
150,103,2230814379510129278133053213531247144000,38827,
150,104,1008156498432462269925514433038159767000,55040,
150,105,441668561218031089681653942092908088400,38826,
150,106,187500804290673575808249315039442113000,36693,
150,107,77103134474669507808999718333976196000,34560,
150,108,30698470207507304035064702670009041000,32427,
150,109,11828768336837676784153371671012658000,35414,
150,110,4408904561912224983184438531922899800,34134,
150,111,1588794436725126120066464335828072000,30293,
150,112,553240919931070702523143831225846500,28586,
150,113,186045619091864484034331553863559000,29013,
150,114,60383227249113911484826907832909500,27733,
150,115,18902575486679137508293640712910800,26027,
150,116,5703363293394567351640322628895500,27734,
150,117,1657387623721498204750179225491000,27307,
150,118,463506708328893565735219613908500,29866,
150,119,124640459382559614315353173488000,22613,
150,120,32198785340494567031466236484400,21760,
150,121,7983169919130884387966835492000,26453,
150,122,1897638751268816780746214994000,21760,
150,123,431982805166885120820276584000,21760,
150,124,94060772092789502114092482000,20907,
150,125,19564640595300216439731236256,21333,
150,126,3881873133988138182486356400,19627,
150,127,733582324533191467556476800,18773,
150,128,131815573939557841826554425,15787,
150,129,22480175400544748218482150,16640,
150,130,3631412949318767019908655,15360,
150,131,554414190735689621360100,14080,
150,132,79802042605894718226075,13654,
150,133,10800276442903044571950,20480,
150,134,1370184324845908639725,21760,
150,135,162392216278033616560,10240,
150,136,17910906207136060650,11947,
150,137,1830311583210984300,8960,
150,138,172420656389440550,10667,
150,139,14885236522829400,8106,
150,140,1169554298222310,7680,
150,141,82947113349100,6826,
150,142,5257211409450,6827,
150,143,294109729200,5974,
150,144,14297000725,5547,
150,145,591600030,2133,
150,146,20260275,4693,
150,147,551300,1280,
150,148,11175,1280,
150,149,150,2560,
150,150,1,426,
Promedio de los tiempos de ejecución(Recursivo): 49160 nanosegundos
