30,0,1,69547,
30,1,30,449280,
30,2,435,21333,
30,3,4060,26880,
30,4,27405,17066,
30,5,142506,41814,
30,6,593775,34560,
30,7,2035800,29440,
30,8,5852925,34133,
30,9,14307150,45227,
30,10,30045015,69120,
30,11,54627300,73387,
30,12,86493225,46934,
30,13,119759850,73813,
30,14,145422675,58027,
30,15,155117520,68267,
30,16,145422675,116054,
30,17,119759850,50346,
30,18,86493225,43520,
30,19,54627300,55893,
30,20,30045015,49493,
30,21,14307150,30293,
30,22,5852925,36266,
30,23,2035800,35840,
30,24,593775,22614,
30,25,142506,20053,
30,26,27405,15360,
30,27,4060,13653,
30,28,435,7680,
30,29,30,5120,
30,30,1,1280,
Promedio de los tiempos de ejecución(Recursivo): 55409 nanosegundos
